office,authority,mcfd_reg,agency,sda_desc,lsa_desc,off_name,city,open_dt,close_dt,off_type,afterhrs,apt_num,addr1_txt,addr2_txt,post_cd,phone_num,community,lha,lha_name,lat,lng
HMB,2 - Coast Fraser,2 - Coast Fraser,Ministry Of Children And Family Development,SDA 22 - North East Fraser,LSA - New West/North Fraser After Hours,New Westminster - Mental Health Team,New Westminster,2003/04/01,2024/03/31,District,N,,201 - 1065 Columbia Street, ,V3M6H7, ,NEW WESTMINSTER,221,New Westminster,49.2003629,-122.9191103
HMC,2 - Coast Fraser,2 - Coast Fraser,Ministry Of Children And Family Development,SDA 22 - North East Fraser,LSA - New West/North Fraser After Hours,"New Westminster Child, Youth Family Service",New Westminster,2004/04/01,2024/03/31,District,N,,201 - 1065 Columbia Street, ,V3M6H7, ,NEW WESTMINSTER,221,New Westminster,49.2003629,-122.9191103
HMD,2 - Coast Fraser,2 - Coast Fraser,Ministry Of Children And Family Development,SDA 22 - North East Fraser,LSA - New West/North Fraser After Hours,North Fraser Collaborative Practice Team,New Westminster,2008/04/01,2024/03/31,District,N,,"Suite 200,237 East Columbia St", ,V3L3W4, ,NEW WESTMINSTER,221,New Westminster,49.2248744,-122.8933007
HRA,2 - Coast Fraser,2 - Coast Fraser,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Reg Mgr - Adopt & Guardianship,New Westminster,2000/04/01,2024/03/31, ,N,,1065 Columbia Street,,V3M6H7, ,NEW WESTMINSTER,221,New Westminster,49.2004222,-122.9191306
HRB,2 - Coast Fraser,2 - Coast Fraser,Ministry Of Children And Family Development,SDA 22 - North East Fraser,"LSA - North Fraser,G.A.R.Y",Tri Cities W Guardianship,Coquitlam,2000/04/01,2024/03/31,District,N,,"Suite 101, 504 Cottonwood Ave", ,V3J2R5, ,COQUITLAM,224,Tri-Cities,49.2586143,-122.8924151
HRC,2 - Coast Fraser,2 - Coast Fraser,Ministry Of Children And Family Development,SDA 22 - North East Fraser,"LSA - North Fraser,G.A.R.Y",N Fraser Perm Planning & Adoption,Burnaby,2000/04/01,2024/03/31,District,N,,701-1901 Rosser Avenue, ,V5C6R6, ,BURNABY,222,Burnaby,49.2671337,-123.0073721
HTA,2 - Coast Fraser,2 - Coast Fraser,Ministry Of Children And Family Development,SDA 22 - North East Fraser,"LSA - North Fraser,G.A.R.Y",Director Of Operations - Tri-Cities West,Coquitlam,2011/04/01,2024/03/31,District,N,,"Fernwood Lodge, 2601 Lougheed Highway", ,V3C4J2, ,COQUITLAM,224,Tri-Cities,49.2474719,-122.8073297
HUA,2 - Coast Fraser,2 - Coast Fraser,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Centralized Services Hub,Victoria,2016/04/01,2024/03/31,District,N,,200-1175 Douglas Street, ,V8W2E1, ,VICTORIA,411,Greater Victoria,48.4251378,-123.3646335
HUB,2 - Coast Fraser,2 - Coast Fraser,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Service Hub-Victoria,Victoria,2016/04/01,2024/03/31,District,N,,200-1175 Douglas Street, ,V8W2E1, ,VICTORIA,411,Greater Victoria,48.4251378,-123.3646335
HUC,2 - Coast Fraser,2 - Coast Fraser,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Contracted Caregiver Screening,Victoria,2017/04/01,2024/03/31,District,N,,2nd Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
IAB,9 - Indigenous Agencies,1 - Interior,Ktunaxa-Kinbasket Family & Child Services,SDA 99 - Indigenous CFS Agencies,Ktunaxa-Kinbasket Family & Child Services,Ktunaxa-Kinbasket,Cranbrook,2000/01/26,9999/12/31,District,N,,1007 Baker Street,,V1C1A6, ,CRANBROOK,112,Cranbrook,49.5120589,-115.7669154
IAC,9 - Indigenous Agencies,1 - Interior,Ktunaxa-Kinbasket Family & Child Services,SDA 99 - Indigenous CFS Agencies,Ktunaxa-Kinbasket Family & Child Services,Lower Kootenay Kkc&Fs,Creston,2007/09/04,9999/12/31,District,N,,830 Simon Rd,,V0B1G2, ,CRESTON,115,Creston,49.0385878,-116.4691659
IAD,9 - Indigenous Agencies,1 - Interior,Ktunaxa-Kinbasket Family & Child Services,SDA 99 - Indigenous CFS Agencies,Ktunaxa-Kinbasket Family & Child Services,Akisqnuk Kkc&Fs,Windermere,2007/09/04,9999/12/31,District,N,,3048 Highway 93/95,Po Box 187,V0B2L2, ,WINDERMERE,114,Windermere,50.4644345,-115.9885645
ICN,9 - Indigenous Agencies,3 - Vancouver Island,Caring For First Nations Children Society,SDA 99 - Indigenous CFS Agencies,Caring For First Nations Children Society,Indig Perspectives Soc,Victoria,2007/03/26,9999/12/31, ,N,,664 Granderson Road,,V9B2R8, ,LANGFORD,412,Western Communities,48.4475453,-123.4920832
IEA,9 - Indigenous Agencies,1 - Interior,Scw'Exmx Child & Family Services,SDA 99 - Indigenous CFS Agencies,Scw'Exmx Child & Family Services,Scw'Exmx C&Fs Agency,Merritt,1998/02/05,9999/12/31,District,N,,1750 Lindley Creek Road,,V1K0A3, ,MERRITT,149,Merritt,50.1032923,-120.7958003
IEB,9 - Indigenous Agencies,1 - Interior,Nlha'7kapmx Child & Family Services,SDA 99 - Indigenous CFS Agencies,Nlha'7kapmx Child & Family Services,Nlha'7kapmx C&Fs Office,Lytton,1998/02/05,9999/12/31,District,N,,Trans Can. Hwy  George R,Po Box 567 Lytton  Bc,V0K1Z0, ,LYTTON,148,South Cariboo,50.233258,-121.581404
IEC,9 - Indigenous Agencies,1 - Interior,Secwepemc Child & Family Services,SDA 99 - Indigenous CFS Agencies,Secwepemc Child & Family Services,Secwepemc Fampreservation,Kamloops,2001/03/23,9999/12/31,District,N,,153 Kootenay Way,,V2H0E6, ,KAMLOOPS,143,Kamloops,50.7082225,-120.3452233
IED,9 - Indigenous Agencies,1 - Interior,Denisiqi Services Society,SDA 99 - Indigenous CFS Agencies,Denisiqi Services Society,Denisiqi Services Society,Williams Lake,2007/03/26,9999/12/31,District,N,,240b North Mackenzie Ave,,V2G1N6, ,WILLIAMS LAKE,146,Cariboo/Chilcotin,52.130863,-122.1471213
IEE,9 - Indigenous Agencies,1 - Interior,Secwepemc Child & Family Services,SDA 99 - Indigenous CFS Agencies,Secwepemc Child & Family Services,Secwepemc Community Team,Kamloops,2020/06/11,9999/12/31,District,N,,153 Kootenay Way,,V2H0E6, ,KAMLOOPS,143,Kamloops,50.7082225,-120.3452233
IEF,9 - Indigenous Agencies,1 - Interior,Secwepemc Child & Family Services,SDA 99 - Indigenous CFS Agencies,Secwepemc Child & Family Services,Secwepemc Family Preser.,Kamloops,2008/11/04,9999/12/31,District,N,,153 Kootenay Way,,V2H0E6, ,KAMLOOPS,143,Kamloops,50.7082225,-120.3452233
IEG,9 - Indigenous Agencies,1 - Interior,Secwepemc Child & Family Services,SDA 99 - Indigenous CFS Agencies,Secwepemc Child & Family Services,Secwepemc Resource/Youth,Kamloops B.C.,2013/01/15,9999/12/31,District,N,,153 Kootenay Way,,V2H0E6, ,KAMLOOPS,143,Kamloops,50.7082225,-120.3452233
IEH,9 - Indigenous Agencies,1 - Interior,Secwepemc Child & Family Services,SDA 99 - Indigenous CFS Agencies,Secwepemc Child & Family Services,Secwepemc Cf&Cs,Kamloops,2015/11/26,9999/12/31,District,N,,153 Kootenay Way,,V2H0E6, ,KAMLOOPS,143,Kamloops,50.7082225,-120.3452233
IEK,9 - Indigenous Agencies,1 - Interior,Lii Michif Otipemisiwak,SDA 99 - Indigenous CFS Agencies,Lii Michif Otipemisiwak,Lii Michif Otipemisiwak,Kamloops,2017/06/05,9999/12/31,District,N,,707 Tranquille Road,,V2B3J1, ,KAMLOOPS,143,Kamloops,50.6974359,-120.3617384
IFA,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh Cen Fam,Chilliwack,1998/02/05,9999/12/31,District,N,1,9305 Hazel St,,V2P5N7, ,CHILLIWACK,212,Chilliwack,49.1707531,-121.9401148
IFB,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh E Mult,Agassiz,1998/04/23,9999/12/31,District,N,,7278 Pioneer Rd,Po Box 439,V0M1A0, ,AGASSIZ,215,Agassiz/Harrison,49.2316384,-121.7602085
IFC,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh N Mult-Discpl,Mission,1998/04/23,9999/12/31,District,N,1,32965 Lougheed Hwy.,,V2V1G1, ,MISSION,214,Mission,49.1345116,-122.3107252
IFD,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh Cent Grdn/Res,Chilliwack,2007/11/19,9999/12/31,District,N,1,9305 Hazel St,,V2P5N7, ,CHILLIWACK,212,Chilliwack,49.1707531,-121.9401148
IFE,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeyh Emerg Serv,Chilliwack,1999/09/20,9999/12/31,District,Y,,Unit 200-9345 Main St,,V2P4M3, ,CHILLIWACK,212,Chilliwack,49.1713853,-121.9553613
IFF,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh Can Res Intak,Chiliwack,2007/11/19,9999/12/31,District,N,,Unit 200-9345 Main St,,V2P4M3, ,CHILLIWACK,212,Chilliwack,49.1713853,-121.9553613
IFG,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh N/W Intake,Abbotsford,2007/11/19,9999/12/31,District,N,110,3010 Gladwin Road,,V2T0H5, ,ABBOTSFORD,213,Abbotsford,49.0568673,-122.3153522
IFH,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh Abbotsford Fs,Abbotsford,2007/11/19,9999/12/31,District,N,110,3010 Gladwin Road,,V2T0H5, ,ABBOTSFORD,213,Abbotsford,49.0568673,-122.3153522
IFI,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh Cen Intake/Fs,Chilliwack,1999/10/06,9999/12/31,District,N,106,9193 Main Street,,V2P7S5, ,CHILLIWACK,212,Chilliwack,49.1691827,-121.9570328
IFJ,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh Abb Grdn/Res,Abbotsford,2007/11/19,9999/12/31,District,N,110,3010 Gladwin Road,,V2T0H5, ,ABBOTSFORD,213,Abbotsford,49.0568673,-122.3153522
IFK,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh Lang Fs/Grdn,Langley,2007/11/19,9999/12/31,District,N,106,20644 Eastleigh Crescent,,V3A4C4, ,LANGLEY,231,Langley,49.1062531,-122.6503695
IFL,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Fvacfss - Screening Team,Abbotsford,2019/06/24,9999/12/31,District,N,110,3010 Gladwin Road,,V2T0H5, ,ABBOTSFORD,213,Abbotsford,49.0568673,-122.3153522
IFM,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Sto:Io Delegated Team 1,Chilliwack,2019/10/25,9999/12/31,District,N,,6249 Matheson Road,,V2R5M7, ,CHILLIWACK,212,Chilliwack,49.1153263,-121.9178403
IFN,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh Youth Hub,Chilliwack,2022/07/18,9999/12/31,District,N,160,9193 Main St,,V2P7S5, ,CHILLIWACK,212,Chilliwack,49.1691827,-121.9570328
IFO,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh Spadina,Chilliwack,2022/07/18,9999/12/31,District,N,106,9193 Main St,,V2P1T3, ,CHILLIWACK,212,Chilliwack,49.1691012,-121.9564834
IFP,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Post Majority Yth Service,Abbotsford,2023/09/20,9999/12/31,District,N,110,3010 Gladwin Road,,V2T0H5, ,ABBOTSFORD,213,Abbotsford,49.0568673,-122.3153522
IFQ,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh Headquarters,Chilliwack,2009/11/16,9999/12/31,District,N,,Bldg 1  7201 Vedder Road,,V2R4G5, ,CHILLIWACK,212,Chilliwack,49.1341267,-121.9600221
IFW,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Xyolhemeylh Cent Resi Res,Chilliwack,2009/11/16,9999/12/31,District,N,,Bldg 1  7201 Vedder Road,,V2R4G5, ,CHILLIWACK,212,Chilliwack,49.1341267,-121.9600221
IFX,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,Central Regional Office,Chilliwack,2007/11/19,9999/12/31,Regional,N,,7201 Vedder Road,,V2R4G5, ,CHILLIWACK,212,Chilliwack,49.1341267,-121.9600221
IFY,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,North East Reg Office,Agassiz,2007/11/19,9999/12/31,Regional,N,,7278 Pioneer Ave,,V0M1A0, ,AGASSIZ,215,Agassiz/Harrison,49.2316384,-121.7602085
IFZ,9 - Indigenous Agencies,2 - Coast Fraser,Fraser Valley Aboriginal Child&Family Service Soc,SDA 99 - Indigenous CFS Agencies,Fraser Valley Aboriginal Child&Family Service Soc,West Regional Office,Abbotsford,2007/11/19,9999/12/31,Regional,N,,2335 Mccallum Road,,V2S3N7, ,ABBOTSFORD,213,Abbotsford,49.0443412,-122.2935937
IGA,9 - Indigenous Agencies,2 - Coast Fraser,Metis Family Services,SDA 99 - Indigenous CFS Agencies,Metis Family Services,Metis Child And Family Services,Surrey,1999/05/05,9999/12/31,District,N,,312 7485 130th St,,V3W1H8, ,SURREY,233,Surrey,49.1397248,-122.861968
IGB,9 - Indigenous Agencies,2 - Coast Fraser,Metis Family Services,SDA 99 - Indigenous CFS Agencies,Metis Family Services,Delegated Aboriginal Agencies - Finance,Surrey,2009/07/13,9999/12/31,District,N,,312 7485 130th St,,V3W1H8, ,SURREY,233,Surrey,49.1397248,-122.861968
IGC,9 - Indigenous Agencies,2 - Coast Fraser,Metis Family Services,SDA 99 - Indigenous CFS Agencies,Metis Family Services,Metis Family Services,Surrey,2009/11/16,9999/12/31,District,N,,312 7485 130th St,,V3W1H8, ,SURREY,233,Surrey,49.1397248,-122.861968
IGD,9 - Indigenous Agencies,2 - Coast Fraser,Metis Family Services,SDA 99 - Indigenous CFS Agencies,Metis Family Services,Metis Family Services,Surrey,2013/09/26,9999/12/31,District,N,,312 7485 130th St,,V3W1H8, ,SURREY,233,Surrey,49.1397248,-122.861968
IGE,9 - Indigenous Agencies,2 - Coast Fraser,Metis Family Services,SDA 99 - Indigenous CFS Agencies,Metis Family Services,Metis Family Services,Surrey,2017/06/05,9999/12/31,District,N,,312 7485 130th St,,V3W1H8, ,SURREY,233,Surrey,49.1397248,-122.861968
IGF,9 - Indigenous Agencies,2 - Coast Fraser,Metis Family Services,SDA 99 - Indigenous CFS Agencies,Metis Family Services,Metis Family Services,Surrey,2017/12/15,9999/12/31,District,N,312,7485 130 St,,V3W1H8, ,SURREY,233,Surrey,49.1397248,-122.861968
IHA,9 - Indigenous Agencies,4 - North,Haida Child And Family Services Society,SDA 99 - Indigenous CFS Agencies,Haida Child And Family Services Society,Haida C&F Services Team 1,Masset,2007/03/26,9999/12/31,District,N,,Po Box 86,Po Box 86,V0T1M0, ,MASSET,510,Haida Gwaii,54.022776,-132.09902
IHB,9 - Indigenous Agencies,4 - North,Haida Child And Family Services Society,SDA 99 - Indigenous CFS Agencies,Haida Child And Family Services Society,Haida C&F Services Team 2,Masset,2007/03/26,9999/12/31,District,N,,Po Box 86,Po Box 86,V0T1M0, ,MASSET,510,Haida Gwaii,54.022776,-132.09902
IJA,9 - Indigenous Agencies,2 - Coast Fraser,Ayas Men Men Child & Family Services,SDA 99 - Indigenous CFS Agencies,Ayas Men Men Child & Family Services,Ayas Men Men F&Cs (Squamish),Squamish,1998/07/28,9999/12/31,District,N,,Po Box 2180  1221 Billy,,V8B0B5, ,SQUAMISH,335,Howe Sound,49.699389,-123.152312
IKA,9 - Indigenous Agencies,3 - Vancouver Island,Usma Nuu-Chah-Nulth Community & Human Services,SDA 99 - Indigenous CFS Agencies,Usma Nuu-Chah-Nulth Community & Human Services,Usma Nuu-Chah-Nulth F&Cs,Port Alberni,1997/03/25,9999/12/31,District,N,,4227 6th Avenue,,V9Y4N1, ,PORT ALBERNI,426,Alberni/Clayoquot,49.2522919,-124.8031848
IKB,9 - Indigenous Agencies,3 - Vancouver Island,Kwumut Lelum Central Island Child & Family Service,SDA 99 - Indigenous CFS Agencies,Kwumut Lelum Central Island Child & Family Service,Kwumut Lelum Central Child And Family Se,Nanaimo,1998/10/26,9999/12/31,District,N,,544 Centre Street,,V9R4Z3, ,NANAIMO,424,Greater Nanaimo,49.1488279,-123.9297089
IKC,9 - Indigenous Agencies,2 - Coast Fraser,Heiltsuk Kaxla Child & Family Service Program,SDA 99 - Indigenous CFS Agencies,Heiltsuk Kaxla Child & Family Service Program,Heiltsuk Kaxla C&Fs,Bella Bella,2000/09/06,9999/12/31,District,N,,79 Waglisla Street,Po Box 754,V0T1Z0, ,BELLA BELLA,337,Central Coast,52.160363,-128.145551
IKD,9 - Indigenous Agencies,3 - Vancouver Island,Lalum'Utul'Smun'Eem Child & Family Services,SDA 99 - Indigenous CFS Agencies,Lalum'Utul'Smun'Eem Child & Family Services,Lalum'Utul 'Smu Neem,Duncan,2003/01/27,9999/12/31,District,N,,5766 Allenby Rd.,,V9L5J1, ,DUNCAN,421,Cowichan Valley South,48.7758951,-123.7090189
IKE,9 - Indigenous Agencies,3 - Vancouver Island,Surrounded By Cedar Child & Family Services,SDA 99 - Indigenous CFS Agencies,Surrounded By Cedar Child & Family Services,Surrounded By Cedar Child And Family Ser,Victoria,2006/03/27,9999/12/31, ,N,211,1497 Admirals Road,,V9A2P8, ,VICTORIA,411,Greater Victoria,48.4477704,-123.4265009
IKF,9 - Indigenous Agencies,3 - Vancouver Island,Usma Nuu-Chah-Nulth Community & Human Services,SDA 99 - Indigenous CFS Agencies,Usma Nuu-Chah-Nulth Community & Human Services,Usma Intake/Assessment,Port Alberni,2013/01/15,9999/12/31,District,N,,4227 6th Avenue,,V9Y4N1, ,PORT ALBERNI,426,Alberni/Clayoquot,49.2522919,-124.8031848
IKG,9 - Indigenous Agencies,3 - Vancouver Island,Usma Nuu-Chah-Nulth Community & Human Services,SDA 99 - Indigenous CFS Agencies,Usma Nuu-Chah-Nulth Community & Human Services,Usma Family Service,Port Alberni,2013/01/15,9999/12/31,District,N,,4227 6th Avenue,,V9Y4N1, ,PORT ALBERNI,426,Alberni/Clayoquot,49.2522919,-124.8031848
IKH,9 - Indigenous Agencies,3 - Vancouver Island,Usma Nuu-Chah-Nulth Community & Human Services,SDA 99 - Indigenous CFS Agencies,Usma Nuu-Chah-Nulth Community & Human Services,Usma Resource/Guardian,Port Alberni,2013/01/15,9999/12/31,District,N,,4227 6th Avenue,,V9Y4N1, ,PORT ALBERNI,426,Alberni/Clayoquot,49.2522919,-124.8031848
IKI,9 - Indigenous Agencies,3 - Vancouver Island,Kwumut Lelum Central Island Child & Family Service,SDA 99 - Indigenous CFS Agencies,Kwumut Lelum Central Island Child & Family Service,Kwumut Lelum Central Child And Family Service,Nanaimo,2018/05/29,9999/12/31,District,N,,544 Centre Street,,V9R4Z3, ,NANAIMO,424,Greater Nanaimo,49.1488279,-123.9297089
IKJ,9 - Indigenous Agencies,3 - Vancouver Island,Kwumut Lelum Central Island Child & Family Service,SDA 99 - Indigenous CFS Agencies,Kwumut Lelum Central Island Child & Family Service,Kwumut Lelum Central Child And Family Service,Nanaimo,2018/05/29,9999/12/31,District,N,,544 Centre Street,,V9R4Z3, ,NANAIMO,424,Greater Nanaimo,49.1488279,-123.9297089
IKK,9 - Indigenous Agencies,3 - Vancouver Island,Kwumut Lelum Central Island Child & Family Service,SDA 99 - Indigenous CFS Agencies,Kwumut Lelum Central Island Child & Family Service,Kwumut Lelum Central Child And Family Services,Nanaimo,2018/05/29,9999/12/31,District,N,,544 Centre Street,,V9R4Z3, ,NANAIMO,424,Greater Nanaimo,49.1488279,-123.9297089
IKL,9 - Indigenous Agencies,3 - Vancouver Island,Kwumut Lelum Central Island Child & Family Service,SDA 99 - Indigenous CFS Agencies,Kwumut Lelum Central Island Child & Family Service,Kwumut Lelum Duncan Urban,Duncan,2020/07/31,9999/12/31,District,N,,151 4th St,,V9L5J8, ,DUNCAN,421,Cowichan Valley South,48.7834637,-123.7100382
